id,question,original_answer,audit_status,support_method,support_pos,match_detail,revised_answer,revised_note,support_excerpt
129,Rauf Bey Manisa havalinde gördüğü vaziyetten sonra ne yapmıştır?,"Gittiği yerde manevi ahvali bozuk, vaziyeti tehlikeli ve müthiş görmüş. Derhal isim değiştirerek oradan Ödemiş, Nazilli, Afyon Karahisar üzerinden Aziziye-Sivrihisar yoluyla ve araba ile de Ankara'ya, Fuat Paşa'nın nezdine gelmiş ve Mustafa Kemal'e müracaat etmiştir.",partial_substring_support,answer_ngram_search,77447,karahisar üzerinden aziziye sivrihisar yoluyla,,,"e arzuya değer idi. Bu muammalı telgraftan ilham alarak kendisine şu ricada bulundum: "" Ankara'dan ayrıldığınızı hissettirmeyecek tertibat ve tedbirleri aldıktan sonra, isim ve kıyafet değiştirerek birkaç gün için süratle bana geliniz. İstanbul'dan gelen arkadaşları da beraber getirini"
130,Erzurum Kongresi'ne Erzurum temsilcileri neden istifa etmiştir?,"Bundan başka, bizim, Erzurum Kongresi'ne girmemizi kolaylaştırmak için, Kongre'ye Erzurum temsilcisi olarak seçilmiş olan emekli Binbaşı Kâzım ve Dursun Bey zade Cevat Beyler temsilcilikten istifa ettiler.",exact_quote_or_near,answer_substring,125855,,,,"görmedim. Hakikaten bazı yerlerde olumlu ve bazı yerlerde de olumsuz aşırılık görülüyor. Şüphesiz vaziyete göre verimli hareketlerde bulunabilecek surette ihtiyatkâr hareket taraftarıyım. Herkes için kati ve açık bir program ,) bugün toplanmaya başlayan Erzurum Kongresi müzakerelerinden çıkacaktır. Sivas Kongresi'nden pek çok fayda beklerim. Bugün değil, Sivas Kongresi ilk söz konusu olduğu gün dahi her taraftan ve bilhassa güneyden bir "
131,Refet Bey İngilizlerle temas kurduğunu neden açıklamıştır?,İngilizlerin Samsun'a tabur çıkarma niyetlerini ve Mustafa Kemal'i İstanbul'a gitmeye ikna etmek için çaba gösterdiklerini öğrenmiş ve bu bilgiyi Mustafa Kemal'e iletmiştir.,partial_substring_support,answer_ngram_search,11,mustafa kemal,,,"NUTUK Gazi Mustafa Kemal NUTUK 1. Cilt Genel Yayın Yönetmeni Şule Perinçek Editörler Nejat Bayramoğlu, Kurtuluş Güran Çevriyazı Ercüment Hüsnü B"
132,Halide Edip'e göre Amerika mandası neden 'ehveni şer' olarak görülmektedir?,"Çünkü Hıristiyan azınlıkların devamlı tehdit ve müdahalesi ortadan kalkmalı, Patrikhane'nin siyasi imtiyazları sona ermelidir. Küçük ve zayıf bir Türkiye bunu yapamayacaktır. Amerika hem güçlü hem de din ve milliyetten bağımsız bir idare makinesine sahiptir.",partial_substring_support,answer_ngram_search,179815,patrikhane nin siyasi imtiyazları,,,"Beyefendi'ye ulaştırılması ve cevabının acilen alınması rica olunur: Bekir Sami Beyefendiye'dir. C. 30.7.1919.! Amerikan mandaterliği hakkındaki son izahatınızı öğrendik. Bu şartlara göre esas itibariyle korkulacak bir şey olmamak lazım. Bununla beraber, daha bir nokta hak"
133,Salâhattin'in teklifine göre arazi terki neden bağımsız bir Ermenistan'a değil manda altındaki bir devlete yapılmalıdır?,"Çünkü bugünkü Ermenistan'a arazi terk etmek Türkiye'nin başına ikinci bir Makedonya yapmak demek olduğu gibi, Kafkasya için de bir etken teşkil etmek demektir.",exact_quote_or_near,answer_substring,187112,,,,"bi, Cami Bey gibi, hatta milli birliği teşkil eden diplomatlarımızın, Ermeni meselesi için bir hal sureti tavsiyeleri var. Resmen size yazılıyor. Çok tehlikeli anlar geçiriyoruz. Anadolu'daki harekâtı dikkat ve muhabbetle takip eden bir Amerika var. Hükümet ve İngilizler, bunun, Hıristiyanları öldürmek, İttihatçıları getirmek için bir hareket olduğunu Amerika'ya telkine elbirliğiyle çalışıyorla"
134,Ferit Paşa hükümetinin istifasından sonra memleket neden mercisiz bırakılmamalıdır?,Memleketi günlerce mercisiz bırakmak pek büyük sakıncaları doğururdu. Bu sebepten dolayı yeni tedbirler tespit edilmiştir.,partial_substring_support,answer_ngram_search,260563,memleketi günlerce mercisiz bırakmak,,,"aklarında en ağır ceza tatbik olunacaktır. İşbu tebligatın infazı 20., 15., 13 ve 3. Kolordu Kumandanlıklarından rica edilmiştir. Ulaştığının bildirilmesi. Sivas'ta Umumi Kongre Heyeti Bu telgraf muhteviyatı müteakip telgraflarla tamamlandı (Vesika: 84, 85). 11/12 Eylül geces"
135,Umumi Kongre neden Meclisi Milli'nin süratle seçilmesi ve toplanmasını milletin hayati meselelerinden saymıştır?,"Ferit Paşa'nın Toros'un ötesindeki vilayetlerden feragat ettiği, Aydın vilayetinde Yunanlılarla sınır tayinine teşebbüsü ve Meclisi Milli'nin toplanmasından evvel sulhnameyi imza ile milleti bir emrivaki karşısında bulundurmak niyetinde olduğu kuvvetle muhtemel olduğundan.",partial_substring_support,answer_ngram_search,259060,vilayetinde yunanlılarla sınır tayinine teşebbüsü,,,"ldirilecektir. Umumi Kongre Heyeti Sivas Telgraf Müdüriyeti'ne de aynı zamanda, telefonla şu emir verildi: Kongre'mizden seçilmiş bir heyetle telgrafhaneye gönderilecek bir telgrafımızın doğrudan doğruya Mabeyni Hümayun'a çekilmesine İstanbul'ca engel olunduğu bildiriliyor. Bir saat zarfı"
136,Mustafa Kemal'in Amasya Tamimi müsveddesi için 'bu imzaların bu müsveddeye konması güzel bir talih ve tesadüftür' demesinin anlamı nedir?,"Bu ifade, tarihi bir belgenin birden fazla önemli kişi tarafından imzalanmasının belgenin önemini ve meşruiyetini artırdığını gösterir.",revised_from_text_manual,question_ngram_search,75118,müsveddeye konması güzel,ilayetlerin her livasından milletin itimadına mazhar üç delegenin mümkün sürat ile yetişmek üzere hemen yola çıkarılması icap etmektedir.,Revised by extraction,ilayetlerin her livasından milletin itimadına mazhar üç delegenin mümkün sürat ile yetişmek üzere hemen yola çıkarılması icap etmektedir. 7. Her ihtimale karşı keyfiyetin bir milli sır halinde tutulması ve delegelerin lüzum görülen mahallerde seyahatlerinin kılık 
137,"Mustafa Kemal'in 'lüzumsuz gibi görülebilen bu izahat, müteakip senelere ve hadiselere ait bazı karanlık noktaları aydınlatmaya yararlı olur' sözünün anlamı nedir?","İmza meselesindeki detayların anlatılması, sonraki yıllarda ortaya çıkacak görüş ayrılıklarının ve anlaşmazlıkların kökenini gösterir.",partial_substring_support,answer_ngram_search,65956,ortaya çıkacak,,,ledir Adet 58 Harbiye Nezareti Celilesine C: 2 Haziran 1919 şifre: Sivas ve civarında evvelce bulunan Ermenileri ve daha sonra gelen mültecileri dehşete düşürecek hiçbir hadise olmamıştır. Ne Sivas'ta ve ne de civarında endişe verici hiçbir hal yoktur. H
138,Refet Bey'in 'Salâhattin Bey hakkındaki telgrafınızı lütfen bir daha okuyunuz. Fırtına ile başlayıp sükünet ile son bulan bu telgraftan kati maksadınızı çıkaramadım' sözünün anlamı nedir?,"Bu söz, Mustafa Kemal'in telgrafının başlangıçta sert ama sonunda yumuşak olduğunu, bu nedenle tam olarak ne istendiğinin anlaşılamadığını ifade eder.",partial_substring_support,answer_ngram_search,11,mustafa kemal,,,"NUTUK Gazi Mustafa Kemal NUTUK 1. Cilt Genel Yayın Yönetmeni Şule Perinçek Editörler Nejat Bayramoğlu, Kurtuluş Güran Çevriyazı Ercüment Hüsnü B"
139,"Mustafa Kemal'in Refet Bey'e cevabında 'her alınan haberi arzu edildiği şekilde doğrulatmak, nadiren kolaylıkla olur' demesinin anlamı nedir?","Bu ifade, savaş ve karışıklık döneminde her haberin doğruluğunu teyit etmenin zor olduğunu, ancak yine de en iyi bilgiye dayanarak kararlar alınması gerektiğini gösterir.",partial_substring_support,answer_ngram_search,646697,kararlar alınması,,,"enin reddiyle, gerekli teşebbüslerde bulunuldu. Temsilciler tekliflerinde ısrar ettiler. Kabinenin istifası tahakkuk etmişken Meclisi Mebusan'ın henüz müzakerelere başlayamadığı bir zamanda kabinenin çekilmesinin vatanın yüksek menfaatlarına aykırı olacağın"
140,Halide Edip'in 'sınırlarında bu kadar çok evladı ölen zavallı memleketimizin fikir ve medeniyet muharebesinde kaç tane şehidi var' sorusunun anlamı nedir?,"Bu soru, Türkiye'nin askeri savaşlarda çok kayıp verdiğini ama asıl savaşın fikir ve medeniyet alanında olduğunu, bu alanda yeterince çaba gösterilmediğini eleştiren retorik bir sorudur.",revised_from_text_manual,question_ngram_search,184698,evladı ölen zavallı memleketimizin fikir,Bugünkü emrivakilerin kalkması ve süratle davamızı dünyaya karşı müdafaa edebilmek için lazım gelen kuvvete sahip bir devletin müzaheretini!,Revised by extraction,r. Bunu ancak Avrupa haricinde ve Avrupa'dan kuvvetli bir elde bulabiliriz. 4. Bugünkü emrivakilerin kalkması ve süratle davamızı dünyaya karşı müdafaa edebilmek için lazım gelen kuvvete sahip bir devletin müzaheretini! istemek lazımdır. İstilacı Avrupa'nın bin bir vasıtası ve me
141,Vilayetlerdeki ve bağlı yerlerdeki Müdafaai Hukuku Milliye ve Reddi İlhak Cemiyetlerinin Sadrazam Paşa'ya telgrafla müracaat etmesinin amacı nedir?,Milli tam bağımsızlığın dokunulmazlığının ve milli çoğunluğun haklarının korunmasının milletçe esas şart olduğunu beyan etmek ve gidecek heyetin müdafaa esaslarını millete resmen ve alenen bildirmesini talep etmek.,partial_substring_support,answer_ngram_search,70681,gidecek heyetin müdafaa esaslarını millete,,,bilir. Bu endişeyi doğuran sebepler şunlardır. Sadrazam Paşa Hazretleri duyulan beyanatında bir Ermeni özerkliği esasını kabul etmiş olduğunu bildirdi. Bunun sınırını zikretmedi. Bundan Doğu Vilayetleri ahalisi bittabi üzüntü duydu ve keyfiyetin açıklanmasını istemeye mecbur oldu. 
142,Erzurum Kongresi'nin temel amacı nedir?,"Vilayatı Şarkiye'nin (Doğu Vilayetleri) haklarını müdafaa etmek, milli bir nizamname tespit etmek, beyanname yayımlamak ve milli iradeye dayalı bir teşkilat kurmaktır.",partial_substring_support,answer_ngram_search,614043,beyanname yayımlamak,,,"rı temin olunabilir. Küçük rütbeli subayların ve tabiplerin ise bir an evvel gönderilmesi lazımdır. 12. Kolordu'ya gelince; bu kolordu, muharebe eden Kuvayi Milliye ile işbirliği yapmış ve iki taraf arasında fiile dayalı bir karşılıklı itimat hasıl olmuştur. D"
143,Sivas Kongresi için delegelerin süratle toplanması neden istenmiştir?,Anadolu ve Rumeli milli teşkilatını birleştirerek bir merkezden temsil ve idare eylemek ve İstanbul hükümetinin milli hareket aleyhindeki faaliyetlerine karşı güçlü bir milli iradeyi ortaya koymak için.,partial_substring_support,answer_ngram_search,72900,rumeli milli teşkilatını birleştirerek,,,"etle vuku bulan beyanatımda ifade etmiştim. O zat, Erkânıharbiyei Umumiye Riyaseti makamında bulunan Cevat Paşa idi. Bunun üzerine İstanbul ile vuku bulmuş olan haberleşmelerin bir kısmı herkesçe malum olmuştur. Bu haberleşmeler, Erzurum'da istifa ettiğim tarihe kadar muhtelif "
144,Merkezi hükümetle haberleşme mercii olarak Sivas'taki Umumi Kongre Heyeti Temsiliyesi'nin belirlenmesinin amacı nedir?,Milletin maruzatının Zatı Şahane'ye arzına ve bildirilmesine muvaffak olunup da milletin emniyet ve itimadına sahip meşru bir hükümetin teşekkülüne kadar geçici bir otorite sağlamaktır.,partial_substring_support,answer_ngram_search,262701,milletin maruzatının zatı şahane,,,"arımızı ayrıca izah edeceğim. Ondan evvel müsaade buyurursanız, daha mühim görülmesi lazım gelen bir mesele hakkında malumat arz edeyim. Malumu âlileridir ki, Ferit Paşa hükümeti mebus seçimi için görünüşte bir emir vermişti. Fakat içinde bulunduğumuz tarihe kadar, yani A"
145,Meclisi Milli seçimlerinin yürürlükte olan kanundaki en asgari müddet zarfında tamamlanması neden istenmiştir?,Merkezi hükümetin milleti aldatarak mebus seçimlerini geciktirmesi ve Ferit Paşa'nın Meclisi Milli toplanmadan sulhnameyi imza ile milleti emrivaki karşısında bırakmak niyetinde olduğu düşünüldüğünden.,partial_substring_support,answer_ngram_search,258787,milleti aldatarak mebus seçimlerini,,,"a serbest saymakta mazur görecektir ve bütün vatanın gayri meşru heyetinizle kati surette alaka ve irtibatını kesecektir. Bu, son ihtarımızdır. Bundan sonra milletin alacağı vaziyet burada bulunan yabancı subaylar marifetiyle İtilaf temsilcilerine dahi tafsilatlı olarak bild"
146,Rauf Bey'in İstanbul'dan Ankara'ya gelene kadarki yolculuğunun özeti nedir?,"Rauf Bey İstanbul'u terk ederek Bandırma-Akhisar yoluyla Manisa havalisine gitmiş, orada vaziyeyi tehlikeli görmüş, isim değiştirerek Ödemiş, Nazilli, Afyon Karahisar üzerinden Aziziye-Sivrihisar yoluyla araba ile Ankara'ya Fuat Paşa'nın yanına gelmiş ve Mustafa Kemal'e müracaat etmiştir.",partial_substring_support,answer_ngram_search,77447,karahisar üzerinden aziziye sivrihisar yoluyla,,,"e arzuya değer idi. Bu muammalı telgraftan ilham alarak kendisine şu ricada bulundum: "" Ankara'dan ayrıldığınızı hissettirmeyecek tertibat ve tedbirleri aldıktan sonra, isim ve kıyafet değiştirerek birkaç gün için süratle bana geliniz. İstanbul'dan gelen arkadaşları da beraber getirini"
147,Refet Bey'in 22 Temmuz 1919 tarihli uzun telgrafının ana noktaları nelerdir?,"Salâhattin Bey kararsız ama vatan sever. İngilizler Samsun'a Mustafa Kemal'e tehdit için tabur çıkardı. Refet Bey İngilizlerle görüştü. Kâzım Paşa'nın vekâlete tayini iyi olmuş. Sivas Kongresi'ni halihazırda tehlikeli buluyor, Güney'den darbe gelebilir. Doğuda yapılması daha uygun olabilir. Meclisi Mebusan toplanmalı ama Anadolu'da.",partial_substring_support,answer_ngram_search,124399,meclisi mebusan toplanmalı,,,"bına meydan vermemek için kumanda, silah meselelerinde, malum kati kararı vermek hususlarında yapıldığından başka türlü ve daha temkinli davranmak, acaba bugünkü semereyi verebilir miydi? Her halde mevcut vaziyet, herkesin memnuniyetini icap ettirecek derecededir. 2"
148,Mustafa Kemal'in 23 Temmuz 1919 tarihli cevabının ana mesajları nelerdir?,Doğu ahvali hakkındaki malumat yanlış adım attırmamıştır. Yapılanlar doğrudur ve mevcut vaziyet memnuniyet vericidir. Sivas Kongresi'nden çok fayda beklenir. Kati program Erzurum Kongresi'nden çıkacak. İngilizlerin ısrarı devam edebilir ama önemli değil. Meclisi Mebusan toplanmalıdır ama İstanbul'da değil Anadolu'da.,partial_substring_support,answer_ngram_search,124399,meclisi mebusan toplanmalıdır,,,"bına meydan vermemek için kumanda, silah meselelerinde, malum kati kararı vermek hususlarında yapıldığından başka türlü ve daha temkinli davranmak, acaba bugünkü semereyi verebilir miydi? Her halde mevcut vaziyet, herkesin memnuniyetini icap ettirecek derecededir. 2. K"
149,Erzurum halkının ve cemiyetinin Mustafa Kemal'e gösterdiği destek nasıl özetlenebilir?,Erzurum halkı istisnasız ve Vilayatı Şarkiye Müdafaai Hukuku Milliye Cemiyeti'nin Erzurum şubesi pek bariz surette itimat ve samimiyet göstermiştir. Cemiyetin başına geçmesi ve heyeti faale riyasetini kabul etmesi teklif edilmiştir. Kongre'ye girmesini kolaylaştırmak için temsilciler istifa etmiştir.,partial_substring_support,answer_ngram_search,28127,vilayatı şarkiye müdafaai hukuku milliye,,,"ığı da tamamen Rum hazırlığı gibi ilerliyor. Trabzon, Samsun ve bütün Karadeniz sahillerinde teşekkül etmiş ve İstanbul'daki merkeze bağlı Pontus Cemiyeti kolaylıkla ve muvaffakiyetle çalışıyor (Vesika: 2). Mukabil kurtuluş çareleri Vaziyetin dehşet ve vahameti karşısında, her ye"
150,Halide Edip'in mektubundaki temel mesaj nedir?,"Türkiye çok tehlikeli anlar geçiriyor. Amerika mandası ehveni şer olarak görülüyor. Macera devri bitti, fikir ve medeniyet savaşı verilmeli. Amerika halkı asri bir halk haline koymada başarılıdır. 15-20 yıl sonra yeni bir Türkiye ancak Amerika'nın kabiliyeti ile vücuda gelebilir. Milli hareket süratle ve olumlu arzularla meydana çıkmalı. Rauf Bey ve Mustafa Kemal'in uzakları görerek çalışması bekleniyor.",partial_substring_support,answer_ngram_search,183512,tehlikeli anlar geçiriyor,,,"in siyasi imtiyazları, azınlıkların kuvvetli devletler vasıtasıyla devamlı tehdidi ortadan kalkmalıdır. Küçük ve zayıf bir Türkiye bunu yapamayacaktır. 2. Birbirini yok eden, menfaat, hırsızlık veyahut macera ve şöhret namına yaşayanların hırsını tatmin eden hüküme"
151,"Bağlam: İstanbul'daki idare merkezlerinden verilmiş olan bu direktif dahilinde, Erzurum şubesi, Doğu Vilayetlerinde Türk'ün haklarını muhafaza ile beraber, tehcir esnasında yapılan kötü muamelelerde milletin katiyen dahli bulunm… - Bu bağlamda sayılan 1. madde nedir?",Katiyen göç etmemek,exact_quote_or_near,answer_substring,31655,,,,"aldığını ve hatta emir hilafına tehcirden alıkonulan bazı Ermenilerin hamilerine karşı reva gördükleri muameleleri, sağlam vesikalarla medeniyet âlemine arza ve bildirmeye ve Doğu Vilayetlerine karşı dikilen ihtiraslı bakışları hükümsüz bırakmak için çalışmay"
